Snapshot_Date,Team,Player,Status,Chance_Of_Playing_Next_Round,News,Minutes_This_Season,Now_Cost,Is_Key_Player
2026-09-05,Liverpool,Victor Munoz,a,,,180,65,True
2026-09-05,Liverpool,James McConnell,a,,,0,45,False
2026-09-05,Liverpool,Alexander Isak,a,,,243,90,True
2026-09-05,Liverpool,Hugo Ekitiké,i,0.0,Achilles injury - Unknown return date,0,75,False
2026-09-05,Liverpool,Lewis Koumas,a,,,13,50,False
2026-09-05,Liverpool,Jayden Danns,a,100.0,,0,45,False
2026-09-05,Liverpool,Harvey Elliott,u,0.0,Has joined Valencia on loan for the rest of the season,0,54,False
2026-09-05,Liverpool,Ronald Araujo,a,,,123,54,False
2026-09-05,Liverpool,Bradley Barcola,a,,,26,80,False
2026-09-05,Man City,Enzo Fernández,a,,,100,69,False
2026-09-05,Man City,Iliman Ndiaye,a,,,266,59,True
2026-09-05,Man City,Gianluigi Donnarumma,a,,,270,55,True
2026-09-05,Man City,Marcus Bettinelli,a,,,0,45,False
2026-09-05,Man City,Nico O'Reilly,d,75.0,Back injury - 75% chance of playing,150,65,True
2026-09-05,Man City,Marc Guéhi,a,,,270,60,True
2026-09-05,Man City,Matheus Nunes,a,100.0,,33,59,False
2026-09-05,Man City,Rúben dos Santos Gato Alves Dias,a,,,270,55,True
2026-09-05,Man City,Joško Gvardiol,a,,,254,56,True
2026-09-05,Man City,Rayan Aït-Nouri,a,,,0,54,False
2026-09-05,Man City,Abdukodir Khusanov,a,,,268,55,True
2026-09-05,Man City,Max Alleyne,u,0.0,Has joined Burnley on loan for the rest of the season,0,50,False
2026-09-05,Man City,Rico Lewis,a,,,56,45,False
2026-09-05,Man City,Vitor de Oliveira Nunes dos Reis,a,,,1,45,False
2026-09-05,Man City,Antoine Semenyo,a,,,270,85,True
2026-09-05,Man City,Phil Foden,a,,,195,70,True
2026-09-05,Man City,Rayan Cherki,a,,,173,78,True
2026-09-05,Man City,Jérémy Doku,i,0.0,Calf injury - Expected back 5 Sep,0,74,False
2026-09-05,Man City,Rodrigo 'Rodri' Hernandez Cascante,u,0.0,Has joined Barcelona permanently,0,65,False
2026-09-05,Man City,Tijjani Reijnders,u,0.0,Has joined Al Qadsiah permanently,0,60,False
2026-09-05,Man City,Mateo Kovačić,a,,,42,54,False
2026-09-05,Man City,Claudio Echeverri,u,0.0,Has joined Benfica on loan for the rest of the season,0,49,False
2026-09-05,Man City,Kalvin Phillips,u,0.0,Has joined Sheffield United on loan for the rest of the season,0,50,False
2026-09-05,Man City,Divine Mukasa,u,0.0,has joined West Ham on loan for the rest of the seaon.,0,45,False
2026-09-05,Man City,Jeremy Monga,u,0.0,Has joined Swansea City on loan for the rest of the season,0,49,False
2026-09-05,Man City,Erling Haaland,a,,,270,155,True
2026-09-05,Man City,Elliot Anderson,a,100.0,,233,64,True
2026-09-05,Man City,Gerónimo Rulli,a,,,0,50,False
2026-09-05,Man City,Ayyoub Bouaddi,a,,,22,55,False
2026-09-05,Man City,Ryan McAidoo,a,,,11,45,False
2026-09-05,Man City,Kaden Braithwaite,a,,,1,40,False
2026-09-05,Man City,Allan Andrade Elias,a,,,0,60,False
2026-09-05,Man City,Floyd Samba,a,,,0,45,False
2026-09-05,Man United,Youri Tielemans,a,100.0,,156,59,True
2026-09-05,Man United,Carlos Baleba,i,0.0,Ankle injury - Expected back 19 Sep,0,50,False
2026-09-05,Man United,Andrey Nascimento dos Santos,a,,,76,49,False
2026-09-05,Man United,Karl Darlow,a,100.0,,0,45,False
2026-09-05,Man United,Senne Lammens,a,,,180,50,True
2026-09-05,Man United,Altay Bayındır,u,0.0,Has joined Celta Vigo on loan for the rest of the season,0,45,False
2026-09-05,Man United,Tom Heaton,i,0.0,Hamstring injury - Unknown return date,0,40,False
2026-09-05,Man United,Patrick Dorgu,a,,,55,59,False
2026-09-05,Man United,Matthijs de Ligt,i,0.0,Back injury - Unknown return date,0,50,False
2026-09-05,Man United,Diogo Dalot Teixeira,a,,,83,50,False
2026-09-05,Man United,Harry Maguire,a,,,180,50,True
2026-09-05,Man United,Lisandro Martínez,a,100.0,,90,50,False
2026-09-05,Man United,Leny Yoro,a,,,16,49,False
2026-09-05,Man United,Ayden Heaven,a,,,90,44,False
2026-09-05,Man United,Noussair Mazraoui,a,,,96,45,False
2026-09-05,Man United,Luke Shaw,a,,,162,45,True
2026-09-05,Man United,Harry Amass,a,,,0,40,False
2026-09-05,Man United,Tyler Fredricson,u,0.0,Has joined Lausanne-Sport permanently,0,40,False
2026-09-05,Man United,Bruno Borges Fernandes,a,,,180,120,True
2026-09-05,Man United,Bryan Mbeumo,a,,,180,79,True
2026-09-05,Man United,Matheus Santos Carneiro da Cunha,a,,,158,79,True
2026-09-05,Man United,Marcus Rashford,a,,,124,70,False
2026-09-05,Man United,Mason Mount,d,75.0,Foot injury - 75% chance of playing,0,54,False
2026-09-05,Man United,Amad Diallo,i,0.0,Unspecified injury - Unknown return date,0,58,False
2026-09-05,Man United,Kobbie Mainoo,a,,,102,55,False
2026-09-05,Man United,Manuel Ugarte Ribeiro,i,0.0,Knee injury - Unknown return date,0,50,False
2026-09-05,Man United,Jack Fletcher,a,,,0,50,False
2026-09-05,Man United,Shea Lacey,a,,,10,50,False
2026-09-05,Man United,Toby Collyer,u,0.0,Has joined West Brom permanently,0,50,False
2026-09-05,Man United,Bendito Mantato,a,,,0,45,False
2026-09-05,Man United,Tyler Fletcher,a,,,0,45,False
2026-09-05,Man United,Benjamin Sesko,a,100.0,,33,70,False
2026-09-05,Man United,Joshua Zirkzee,a,,,0,54,False
2026-09-05,Man United,Chido Obi,a,,,0,45,False
2026-09-05,Newcastle,Nico González Iglesias,a,,,146,55,True
2026-09-05,Newcastle,Nick Pope,a,,,0,50,False
2026-09-05,Newcastle,Mark Gillespie,a,,,0,45,False
2026-09-05,Newcastle,Ewen Jaouen,a,,,0,45,False
2026-09-05,Newcastle,Malick Thiaw,a,,,270,50,True
2026-09-05,Newcastle,Fabian Schär,a,100.0,,1,50,False
2026-09-05,Newcastle,Sven Botman,a,,,270,50,True
2026-09-05,Newcastle,Dan Burn,i,0.0,Ankle injury - Expected back 14 Sep,0,49,False
2026-09-05,Newcastle,Lewis Hall,a,,,269,51,True
2026-09-05,Newcastle,Tino Livramento,a,100.0,,1,49,False
2026-09-05,Newcastle,Alex Murphy,u,0.0,Has joined FC Kaiserslautern on loan for the rest of the season,0,40,False
2026-09-05,Newcastle,Harvey Barnes,a,,,270,60,True
2026-09-05,Newcastle,Anthony Elanga,a,,,232,61,True
2026-09-05,Newcastle,Jacob Ramsey,a,,,69,49,False
2026-09-05,Newcastle,Jacob Murphy,a,,,35,59,False
2026-09-05,Newcastle,Joelinton Cássio Apolinário de Lira,i,0.0,Unspecified injury - Unknown return date,0,54,False
2026-09-05,Newcastle,Lewis Miley,a,100.0,,227,55,True
2026-09-05,Newcastle,Joe Willock,a,,,166,50,True
2026-09-05,Newcastle,Bazoumana Touré,a,,,1,59,False
2026-09-05,Newcastle,Sean Steur,a,,,87,50,False
2026-09-05,Newcastle,Nick Woltemade,u,0.0,Has joined Juventus on loan for the rest of the season,19,59,False
2026-09-05,Newcastle,Yoane Wissa,a,,,261,61,True
2026-09-05,Newcastle,William Osula,i,0.0,Foot injury - Unknown return date,55,59,False
2026-09-05,Newcastle,Sean Neave,u,0.0,Has joined Wolves on loan for the rest of the season,0,45,False
2026-09-05,Newcastle,Aladji Bamba,a,,,14,50,False
2026-09-05,Newcastle,Lukás Hornícek,a,,,270,50,True
2026-09-05,Newcastle,Amar Dedic,a,,,270,45,True
2026-09-05,Newcastle,Leo Shahar,a,,,0,40,False
2026-09-05,Newcastle,Matias Fernandez-Pardo,a,,,27,60,False
2026-09-05,Nott'm Forest,Liam Delap,a,,,97,55,False
2026-09-05,Nott'm Forest,Daniel Muñoz Mejía,a,,,85,54,False
2026-09-05,Nott'm Forest,Matz Sels,a,,,270,50,True
2026-09-05,Nott'm Forest,John Victor Maciel Furtado,a,,,0,45,False
2026-09-05,Nott'm Forest,Neco Williams,a,,,270,50,True
2026-09-05,Nott'm Forest,Felipe Rodrigues da Silva,u,0.0,Has joined West Ham on loan for the rest of the season,0,50,False
2026-09-05,Nott'm Forest,Nikola Milenković,a,,,270,55,True
2026-09-05,Nott'm Forest,Murillo Costa dos Santos,a,100.0,,269,55,True
2026-09-05,Nott'm Forest,Ola Aina,a,,,216,45,True
2026-09-05,Nott'm Forest,Jair Paula da Cunha Filho,a,,,270,45,True
2026-09-05,Nott'm Forest,Nicolò Savona,i,0.0,Knee injury - Unknown return date,0,45,False
2026-09-05,Nott'm Forest,Omar Richards,a,,,0,40,False
2026-09-05,Nott'm Forest,Zach Abbott,u,0.0,Has joined Southampton on loan for the rest of the season,0,40,False
2026-09-05,Nott'm Forest,Luca Netz,a,,,20,45,False
2026-09-05,Nott'm Forest,Tyler Bindon,u,0.0,Has joined Charlton Athletic on loan for the rest of the season,0,40,False
2026-09-05,Nott'm Forest,Morgan Gibbs-White,a,100.0,,270,79,True
2026-09-05,Nott'm Forest,Callum Hudson-Odoi,a,100.0,,1,59,False
2026-09-05,Nott'm Forest,Dan Ndoye,a,,,184,55,True
2026-09-05,Nott'm Forest,Omari Hutchinson,u,0.0,Has joined AC Milan on loan for the rest of the season,0,54,False
2026-09-05,Nott'm Forest,Dilane Bakwa,u,0.0,Has joined Lille on loan for the rest of the season,0,55,False
2026-09-05,Nott'm Forest,James McAtee,a,,,253,55,True
2026-09-05,Nott'm Forest,Nicolás Domínguez,a,,,1,50,False
2026-09-05,Nott'm Forest,Ibrahim Sangaré,a,100.0,,90,49,False
2026-09-05,Nott'm Forest,Ryan Yates,a,100.0,,0,45,False
2026-09-05,Nott'm Forest,Chris Wood,a,,,44,59,False
2026-09-05,Nott'm Forest,Igor Jesus Maciel da Cruz,a,,,211,59,True
2026-09-05,Nott'm Forest,Arnaud Kalimuendo,a,,,1,54,False
2026-09-05,Nott'm Forest,Xaver Schlager,a,,,196,50,True
2026-09-05,Nott'm Forest,Ousmane Diomande,a,,,1,54,False
2026-09-05,Nott'm Forest,Steven Benda,a,,,0,45,False
2026-09-05,Tottenham,Jan Paul van Hecke,a,,,270,49,True
2026-09-05,Tottenham,Tosin Adarabioyo,a,,,0,45,False
2026-09-05,Tottenham,Omar Marmoush,a,,,173,70,True
2026-09-05,Tottenham,Sávio Moreira de Oliveira,a,100.0,,60,65,False
2026-09-05,Tottenham,Sandro Tonali,a,,,254,54,True
2026-09-05,Tottenham,Guglielmo Vicario,u,0.0,Has joined Juventus on loan for the rest of the season,0,45,False
2026-09-05,Tottenham,Brandon Austin,a,,,0,40,False
2026-09-05,Tottenham,Antonín Kinský,a,,,270,45,True
2026-09-05,Tottenham,Martin Dubravka,a,,,0,40,False
2026-09-05,Tottenham,Marcos Senesi Barón,a,,,90,59,False
2026-09-05,Tottenham,Pedro Porro Sauceda,a,100.0,,180,55,True
2026-09-05,Tottenham,Cristian Romero,u,0.0,Has joined Atletico Madrid permanently,0,50,False
2026-09-05,Tottenham,Andrew Robertson,a,,,186,45,True
2026-09-05,Tottenham,Micky van de Ven,a,100.0,,180,50,True
2026-09-05,Tottenham,Djed Spence,u,0.0,Has joined Internazionale permanently,0,45,False
2026-09-05,Tottenham,Destiny Udogie,a,,,86,45,False
2026-09-05,Tottenham,Ashley Phillips,u,0.0,Has joined Middlesbrough permanently,0,45,False
2026-09-05,Tottenham,Ben Davies,a,,,0,40,False
2026-09-05,Tottenham,Jun'ai Byfield,a,,,0,40,False
2026-09-05,Tottenham,James Rowswell,a,,,0,40,False
2026-09-05,Tottenham,João Victor de Souza Menezes,u,0.0,Has joined FC Porto on loan for the rest of the season,0,40,False
2026-09-05,Tottenham,Mohammed Kudus,a,100.0,,51,65,False
2026-09-05,Tottenham,Xavi Simons,i,0.0,Knee injury - Unknown return date,0,60,False
2026-09-05,Tottenham,Mathys Tel,a,,,230,59,True
2026-09-05,Tottenham,James Maddison,d,75.0,Shoulder injury - 75% chance of playing,22,64,False
2026-09-05,Tottenham,Rodrigo Bentancur,a,,,225,55,True
2026-09-05,Tottenham,Wilson Odobert,i,0.0,Knee injury - Unknown return date,0,55,False
2026-09-05,Tottenham,Pape Matar Sarr,u,0.0,Has joined Juventus on loan for the rest of the season,0,49,False
2026-09-05,Tottenham,Conor Gallagher,a,,,128,54,False
2026-09-05,Tottenham,Lucas Bergvall,a,,,45,54,False
2026-09-05,Tottenham,Dejan Kulusevski,i,0.0,Knee injury - Unknown return date,0,65,False
2026-09-05,Tottenham,Archie Gray,a,,,152,50,True
2026-09-05,Tottenham,Mikey Moore,u,0.0,Has joined FC Köln on loan for the rest of the season,89,50,False
2026-09-05,Tottenham,Callum Olusesi,a,,,0,45,False
2026-09-05,Tottenham,Mateus Fernandes,a,,,142,59,True
2026-09-05,Tottenham,Dominic Solanke-Mitchell,a,,,43,59,False
2026-09-05,Tottenham,Richarlison de Andrade,u,0.0,not included in squad.,67,59,False
2026-09-05,Tottenham,Dane Scarlett,u,0.0,Has joined Leyton Orient permanently,0,45,False
2026-09-05,Tottenham,Mykhailo Mudryk,a,,,16,54,False
2026-09-05,Tottenham,Luca Williams-Barnett,a,,,0,45,False
2026-09-05,Sunderland,Kevin Danso,a,,,90,50,False
2026-09-05,Sunderland,Robin Roefs,a,,,270,50,True
2026-09-05,Sunderland,Anthony Patterson,u,0.0,Has joined Wrexham permanently,0,40,False
2026-09-05,Sunderland,Melker Ellborg,a,,,0,45,False
2026-09-05,Sunderland,Daniel Ballard,a,,,270,50,True
2026-09-05,Sunderland,Nordi Mukiele,a,100.0,,180,55,True
2026-09-05,Sunderland,Trai Hume,a,,,195,45,True
2026-09-05,Sunderland,Omar Alderete,a,100.0,,23,49,False
2026-09-05,Sunderland,Reinildo Mandava,a,,,270,45,True
2026-09-05,Sunderland,Jenson Seelt,u,0.0,Has joined Swansea City on loan for the rest of the season,0,45,False
2026-09-05,Sunderland,Leo Fuhr Hjelde,u,0.0,Has joined KV Mechelen on loan for the rest of the season,0,40,False
2026-09-05,Sunderland,Luke O'Nien,a,,,66,40,False
2026-09-05,Sunderland,Arthur Masuaku,u,0.0,Has joined Konyaspor permanently,0,40,False
2026-09-05,Sunderland,Thomas Meunier,a,100.0,,243,45,True
2026-09-05,Sunderland,Enzo Le Fée,a,,,258,59,True
2026-09-05,Sunderland,Habib Diarra,i,0.0,Hamstring injury - Unknown return date,28,54,False
2026-09-05,Sunderland,Granit Xhaka,a,,,270,55,True
2026-09-05,Sunderland,Noah Sadiki,a,,,253,50,True
2026-09-05,Sunderland,Simon Adingra,u,0.0,Has joined Ajax on loan for the rest of the season,0,49,False
2026-09-05,Sunderland,Romaine Mundle,a,,,1,50,False
2026-09-05,Sunderland,Chris Rigg,a,,,17,50,False
2026-09-05,Sunderland,Chemsdine Talbi,a,,,31,54,False
2026-09-05,Sunderland,Djiamgone Jocelin Ta Bi,a,,,0,50,False
2026-09-05,Sunderland,Nilson Angulo,a,,,185,50,True
2026-09-05,Sunderland,Brian Brobbey,a,,,219,59,True
2026-09-05,Sunderland,Wilson Isidor,a,,,75,55,False
2026-09-05,Sunderland,Dayann Méthalie,a,100.0,,0,45,False
2026-09-05,Sunderland,Jules Ahoka,a,,,0,45,False
2026-09-05,Sunderland,Malick Fofana,a,,,16,55,False
2026-09-05,Sunderland,Juan Angulo,a,,,0,45,False
2026-09-06,Arsenal,David Raya Martín,a,,,180,60,True
2026-09-06,Arsenal,Kepa Arrizabalaga Revuelta,a,,,0,49,False
2026-09-06,Arsenal,Illan Meslier,a,,,0,49,False
2026-09-06,Arsenal,Gabriel dos Santos Magalhães,a,,,180,80,True
2026-09-06,Arsenal,Jurriën Timber,d,25.0,Groin injury - 25% chance of playing,0,65,False
2026-09-06,Arsenal,William Saliba,i,0.0,Back injury - Unknown return date,0,60,False
2026-09-06,Arsenal,Myles Lewis-Skelly,a,,,160,55,True
2026-09-06,Arsenal,Riccardo Calafiori,a,,,170,57,True
2026-09-06,Arsenal,Piero Hincapié,a,,,9,53,False
2026-09-06,Arsenal,Benjamin White,a,100.0,,180,55,True
2026-09-06,Arsenal,Cristhian Mosquera,d,75.0,Unspecified injury - 75% chance of playing,168,55,True
2026-09-06,Arsenal,Bukayo Saka,a,,,157,95,True
2026-09-06,Arsenal,Declan Rice,a,,,151,74,True
2026-09-06,Arsenal,Eberechi Eze,a,,,59,64,False
2026-09-06,Arsenal,Martin Ødegaard,a,,,145,66,True
2026-09-06,Arsenal,Noni Madueke,a,,,22,63,False
2026-09-06,Arsenal,Mikel Merino Zazón,a,,,33,59,False
2026-09-06,Arsenal,Gabriel Martinelli Silva,u,0.0,Has joined Al Hilal permanently,0,63,False
2026-09-06,Arsenal,Martín Zubimendi Ibáñez,a,,,27,54,False
2026-09-06,Arsenal,Max Dowman,a,,,0,54,False
2026-09-06,Arsenal,Ethan Nwaneri,u,0.0,Has joined Borussia Dortmund on loan for the rest of the season,0,54,False
2026-09-06,Arsenal,Fábio Ferreira Vieira,u,0.0,Has joined Hamburger SV permanently,0,55,False
2026-09-06,Arsenal,Reiss Nelson,u,0.0,has departed the club as a free agent.,0,55,False
2026-09-06,Arsenal,Viktor Gyökeres,a,,,0,73,False
2026-09-06,Arsenal,Kai Havertz,a,,,180,75,True
2026-09-06,Arsenal,Gabriel Fernando de Jesus,u,0.0,Has joined FC Barcelona permanently,0,59,False
2026-09-06,Arsenal,Ezri Konsa Ngoyo,a,,,11,44,False
2026-09-06,Arsenal,Bruno Guimarães Rodriguez Moura,d,75.0,Knock - 75% chance of playing,19,68,False
2026-09-06,Arsenal,Christos Tzolis,a,,,120,65,False
2026-09-06,Aston Villa,Marco Bizot,a,,,90,45,False
2026-09-06,Aston Villa,Lucas Digne,u,0.0,Has joined Paris Saint-Germain permanently,0,45,False
2026-09-06,Aston Villa,Matty Cash,a,,,251,45,True
2026-09-06,Aston Villa,Tyrone Mings,a,,,106,45,False
2026-09-06,Aston Villa,Pau Torres,a,,,163,45,True
2026-09-06,Aston Villa,Lamare Bogarde,a,,,16,50,False
2026-09-06,Aston Villa,Ian Maatsen,a,,,245,45,True
2026-09-06,Aston Villa,Victor Lindelöf,a,,,270,45,True
2026-09-06,Aston Villa,Andrés García,a,,,0,40,False
2026-09-06,Aston Villa,Kosta Nedeljkovic,u,0.0,Has joined Rangers on loan for the rest of the season,0,40,False
2026-09-06,Aston Villa,Emiliano Buendía Stati,a,,,249,60,True
2026-09-06,Aston Villa,Leon Bailey,u,0.0,Has joined Olympiakos permanently,0,54,False
2026-09-06,Aston Villa,John McGinn,a,,,261,54,True
2026-09-06,Aston Villa,Ross Barkley,a,,,240,50,True
2026-09-06,Aston Villa,Boubacar Kamara,a,100.0,,270,50,True
2026-09-06,Aston Villa,Amadou Onana,i,0.0,Knee injury - Unknown return date,0,50,False
2026-09-06,Aston Villa,Samuel Iling-Junior,u,0.0,Has joined Bolton Wanderers on loan for the rest of the season,0,50,False
2026-09-06,Aston Villa,Bradley Burrowes,a,,,0,45,False
2026-09-06,Aston Villa,George Hemmings,a,,,234,45,True
2026-09-06,Aston Villa,Alysson Edward Franco da Rocha dos Santos,a,,,42,50,False
2026-09-06,Aston Villa,Johan Manzambi,i,0.0,Knee injury - Expected back 12 Sep,0,59,False
2026-09-06,Aston Villa,Joao Gomes,s,0.0,Suspended until 19 Sep,39,55,False
2026-09-06,Aston Villa,Ollie Watkins,u,0.0,Has joined Al Hilal permanently,0,78,False
2026-09-06,Aston Villa,Tammy Abraham,a,100.0,,24,55,False
2026-09-06,Aston Villa,Alejandro Garnacho Ferreyra,a,,,31,59,False
2026-09-06,Aston Villa,Nicolas Jackson,a,,,154,65,True
2026-09-06,Aston Villa,Brian Madjo,i,0.0,Unspecified injury - Unknown return date,0,55,False
2026-09-06,Aston Villa,Matteo Ruggeri,a,,,23,45,False
2026-09-06,Aston Villa,Zion Suzuki,a,,,180,50,True
2026-09-06,Aston Villa,Triston Rowe,a,,,0,40,False
2026-09-06,Aston Villa,Luka Lynch,u,0.0,Has joined Oxford United on loan until January,0,45,False
2026-09-06,Aston Villa,Aaron Wan-Bissaka,a,,,17,45,False
2026-09-06,Aston Villa,Leon Goretzka,a,,,0,60,False
2026-09-06,Aston Villa,Taylor Harwood-Bellis,a,,,0,45,False
2026-09-06,Aston Villa,Ibrahim Mbaye,a,,,0,60,False
2026-09-06,Bournemouth,Đorđe Petrović,a,,,270,45,True
2026-09-06,Bournemouth,Fraser Forster,a,,,0,40,False
2026-09-06,Bournemouth,Will Dennis,u,0.0,Has joined MK Dons permanently,0,40,False
2026-09-06,Bournemouth,James Hill,a,,,270,55,True
2026-09-06,Bournemouth,Adrien Truffert,a,,,270,55,True
2026-09-06,Bournemouth,Bafodé Diakité,a,,,0,50,False
2026-09-06,Bournemouth,Veljko Milosavljevic,i,0.0,Unspecified injury - Unknown return date,0,50,False
2026-09-06,Bournemouth,Adam Smith,a,,,270,45,True
2026-09-06,Bournemouth,Julián Araujo Zúñiga,i,0.0,Thigh injury - Unknown return date,0,45,False
2026-09-06,Bournemouth,Julio Soler Barreto,a,100.0,,0,40,False
2026-09-06,Bournemouth,Rayan Vitor Simplício Rocha,a,,,266,65,True
2026-09-06,Bournemouth,Marcus Tavernier,a,,,268,60,True
2026-09-06,Bournemouth,Alex Scott,a,,,266,60,True
2026-09-06,Bournemouth,Justin Kluivert,a,,,229,60,True
2026-09-06,Bournemouth,Lewis Cook,a,,,157,50,True
2026-09-06,Bournemouth,Ben Gannon-Doak,a,,,2,50,False
2026-09-06,Bournemouth,Tyler Adams,a,100.0,,111,50,False
2026-09-06,Bournemouth,David Brooks,a,100.0,,23,50,False
2026-09-06,Bournemouth,Ryan Christie,a,100.0,,4,50,False
2026-09-06,Bournemouth,Alex Tóth,a,,,15,50,False
2026-09-06,Bournemouth,Amine Adli,i,0.0,Unspecified injury - Unknown return date,0,49,False
2026-09-06,Bournemouth,Junior Kroupi,i,0.0,Foot injury - Unknown return date,0,74,False
2026-09-06,Bournemouth,Francisco Evanilson de Lima Barbosa,a,,,244,60,True
2026-09-06,Bournemouth,Enes Ünal,u,0.0,Has joined Getafe permanently,0,55,False
2026-09-06,Bournemouth,Álvaro Rodríguez,a,100.0,,9,60,False
2026-09-06,Bournemouth,António João Pereira de Albuquerque Tavares da Silva,a,,,270,50,True
2026-09-06,Bournemouth,Juanlu Sánchez,a,,,0,45,False
2026-09-06,Bournemouth,Daniel Jebbison,a,,,16,50,False
2026-09-06,Bournemouth,Michele Di Gregorio,a,,,0,45,False
2026-09-06,Brentford,Caoimhín Kelleher,a,,,270,50,True
2026-09-06,Brentford,Hákon Rafn Valdimarsson,a,,,0,45,False
2026-09-06,Brentford,Nathan Collins,d,75.0,Calf injury - 75% chance of playing,196,55,True
2026-09-06,Brentford,Sepp van den Berg,i,0.0,Groin injury - Unknown return date,0,49,False
2026-09-06,Brentford,Keane Lewis-Potter,a,,,267,55,True
2026-09-06,Brentford,Kristoffer Ajer,a,,,270,45,True
2026-09-06,Brentford,Michael Kayode,a,,,207,46,True
2026-09-06,Brentford,Rico Henry,a,,,2,45,False
2026-09-06,Brentford,Aaron Hickey,a,,,61,45,False
2026-09-06,Brentford,Kim Ji-soo,a,,,0,45,False
2026-09-06,Brentford,Jannik Schuster,a,,,73,45,False
2026-09-06,Brentford,Kevin Schade,a,,,267,60,True
2026-09-06,Brentford,Dango Ouattara,a,,,140,64,True
2026-09-06,Brentford,Mikkel Damsgaard,a,,,167,55,True
2026-09-06,Brentford,Mathias Jensen,i,0.0,Unspecified injury - Expected back 18 Sep,66,55,False
2026-09-06,Brentford,Vitaly Janelt,a,,,270,50,True
2026-09-06,Brentford,Antoni Milambo,i,0.0,Knee injury - Unknown return date,0,50,False
2026-09-06,Brentford,Fábio Freitas Gouveia Carvalho,a,100.0,,0,50,False
2026-09-06,Brentford,Yehor Yarmoliuk,a,,,89,49,False
2026-09-06,Brentford,Josh Dasilva,i,0.0,Hamstring injury - Expected back 10 Oct,0,50,False
2026-09-06,Brentford,Jaidon Anthony,a,,,128,60,False
2026-09-06,Brentford,Igor Thiago Nascimento Rodrigues,a,,,262,80,True
2026-09-06,Brentford,Kaye Furo,a,,,0,45,False
2026-09-06,Brentford,Callum Wilson,a,,,13,55,False
2026-09-06,Brentford,Mamadou Sangaré,a,,,210,57,True
2026-09-06,Brentford,El Hadji Malick Diouf,a,,,0,45,False
2026-09-06,Brighton,Bart Verbruggen,a,,,270,45,True
2026-09-06,Brighton,Jason Steele,a,,,0,40,False
2026-09-06,Brighton,Ferdi Kadıoğlu,a,100.0,,167,44,True
2026-09-06,Brighton,Olivier Boscagli,a,,,270,45,True
2026-09-06,Brighton,Maxim De Cuyper,a,,,243,47,True
2026-09-06,Brighton,Lewis Dunk,a,,,270,45,True
2026-09-06,Brighton,Diego Coppola,a,,,0,45,False
2026-09-06,Brighton,Igor Julio dos Santos de Paulo,u,0.0,Has joined Burnley permanently,0,45,False
2026-09-06,Brighton,João Pedro Loureiro da Costa,a,,,48,45,False
2026-09-06,Brighton,Michael Svoboda,a,,,0,50,False
2026-09-06,Brighton,Mitoma Kaoru,i,0.0,Hamstring injury - Unknown return date,0,59,False
2026-09-06,Brighton,Yankuba Minteh,i,0.0,Leg injury - Expected back 28 Nov,0,59,False
2026-09-06,Brighton,Jack Hinshelwood,d,50.0,Unspecified injury - 50% chance of playing,63,60,False
2026-09-06,Brighton,Pascal Groß,a,,,270,55,True
2026-09-06,Brighton,Georginio Rutter,d,75.0,Unspecified injury - 75% chance of playing,90,55,False
2026-09-06,Brighton,Matt O'Riley,a,,,0,55,False
2026-09-06,Brighton,Diego Gómez Amarilla,a,,,265,50,True
2026-09-06,Brighton,Facundo Buonanotte,u,0.0,Has joined Elche on loan for the rest of the season,0,50,False
2026-09-06,Brighton,Yasin Ayari,a,100.0,,153,54,True
2026-09-06,Brighton,Mats Wieffer,i,0.0,Knee injury - Unknown return date,156,50,True
2026-09-06,Brighton,Harry Howell,u,0.0,Has joined Leicester City on loan for the rest of the season,0,45,False
2026-09-06,Brighton,Tom Watson,u,0.0,Has joined Leicester City on loan for the rest of the season,0,50,False
2026-09-06,Brighton,Nehemiah Oriola,a,,,0,45,False
2026-09-06,Brighton,Zadok Yohanna,a,,,12,49,False
2026-09-06,Brighton,Stefanos Tzimas,i,0.0,Knee injury - Unknown return date,0,55,False
2026-09-06,Brighton,Charalampos Kostoulas,a,,,195,55,True
2026-09-06,Brighton,Evan Ferguson,i,0.0,Ankle injury - Expected back 10 Oct,0,50,False
2026-09-06,Brighton,Pascal Struijk,a,100.0,,1,50,False
2026-09-06,Brighton,Luka Vušković,a,,,270,50,True
2026-09-06,Brighton,Promise David,a,,,23,60,False
2026-09-06,Brighton,Ibrahim Osman,a,,,28,50,False
2026-09-06,Brighton,Malick Yalcouyé,a,,,167,45,True
2026-09-06,Brighton,Jaouen Hadjam,a,,,0,45,False
2026-09-06,Brighton,Amario Cozier-Duberry,u,0.0,Has joined Middlesbrough on loan for the rest of the season,0,50,False
2026-09-06,Brighton,José María Andrés Baixauli,a,,,0,55,False
2026-09-06,Brighton,Femi Azeez,i,0.0,Unspecified injury - Expected back 13 Sep,0,55,False
2026-09-06,Chelsea,Emiliano Martínez Romero,a,,,90,50,False
2026-09-06,Chelsea,Morgan Rogers,a,,,171,75,True
2026-09-06,Chelsea,Jordan Henderson,d,75.0,Wrist injury - 75% chance of playing,0,50,False
2026-09-06,Chelsea,Danny Welbeck,a,100.0,,0,59,False
2026-09-06,Chelsea,Robert Lynch Sánchez,u,0.0,Has joined Como on loan for the rest of the season,90,49,False
